VariantName,nsubCountRead,subCountRead,ActRate,Nb_Mut,G_test
MIN_CONST_327,276,1,0.0036231884057971015,150,False
DCA_TM_2470,45,3,0.06666666666666667,39,False
DCA_TM_3827,82,1,0.012195121951219513,40,False
MIN_CONST_827,1292,3,0.0023219814241486067,127,False
DCA_TM_117,70,2,0.02857142857142857,43,False
AZO_RU_30_mut_964,216,1,0.004629629629629629,18,False
DCA_SB_75_634,71,2,0.028169014084507043,34,False
DCA_TM_1433,52,2,0.038461538461538464,23,False
MIN_CONST_381,384,1,0.0026041666666666665,139,False
DCA_TM_3656,65,2,0.03076923076923077,38,False
DCA_SB_75_656,188,1,0.005319148936170213,81,False
DCA_TM_2593,103,4,0.038834951456310676,45,False
DCA_TM_2558,56,7,0.125,52,False
FULL_3D_CONST_99,383,4,0.010443864229765013,94,False
MIN_CONST_498,1786,9,0.005039193729003359,136,False
FULL_3D_CONST_248,213,2,0.009389671361502348,90,False
AZO_RM_30_mut_323,90,12,0.13333333333333333,7,False
AZO_RM_856,71,5,0.07042253521126761,56,False
AZO_RM_419,120,3,0.025,57,False
DCA_TM_3933,76,2,0.02631578947368421,50,False
DCA_SB_50_248,348,1,0.0028735632183908046,74,False
AZO_RM_192,148,2,0.013513513513513514,53,False
DCA_TM_1524,59,4,0.06779661016949153,48,False
DCA_TM_3631,81,13,0.16049382716049382,50,False
AZO_RU_30_mut_738,61,2,0.03278688524590164,11,False
MIN_CONST_451,161,2,0.012422360248447204,132,False
FULL_3D_CONST_162,1175,3,0.002553191489361702,108,False
MIN_CONST_392,512,1,0.001953125,140,False
DCA_TM_4346,17,1,0.058823529411764705,49,False
AZO_RM_30_mut_794,16,2,0.125,10,False
AZO_RM_30_mut_410,82,2,0.024390243902439025,7,False
DCA_SB_50_411,35,1,0.02857142857142857,70,False
FULL_3D_CONST_255,784,5,0.006377551020408163,93,False
DCA_SB_50_615,77,1,0.012987012987012988,18,False
AZO_RM_30_mut_304,24,1,0.041666666666666664,7,False
NAT_GII_sel_CP000806.1/415317-415531,66,13,0.19696969696969696,97,False
AZO_RU_30_mut_457,241,8,0.03319502074688797,22,False
MIN_CONST_783,427,3,0.00702576112412178,140,False
AZO_RU_30_mut_728,99,2,0.020202020202020204,16,False
AZO_RU_30_mut_972,57,2,0.03508771929824561,13,False
DCA_TM_4790,415,4,0.00963855421686747,40,False
FULL_3D_CONST_504,591,6,0.01015228426395939,114,False
MIN_CONST_591,250,4,0.016,130,False
MIN_CONST_315,514,3,0.005836575875486381,143,False
DCA_TM_3014,1,3,3.0,34,False
DCA_TM_1636,83,3,0.03614457831325301,44,False
MIN_CONST_992,75,1,0.013333333333333334,138,False
DCA_SB_75_273,180,1,0.005555555555555556,74,False
DCA_TM_1331,69,3,0.043478260869565216,42,False
DCA_TM_942,103,1,0.009708737864077669,49,False
DCA_TM_3710,67,1,0.014925373134328358,24,False
NAT_GII_sel_LBTF01000002.1/13735-13521,7,2,0.2857142857142857,131,False
DCA_TM_2435,74,3,0.04054054054054054,49,False
AZO_RM_30_mut_163,75,1,0.013333333333333334,7,False
DCA_SB_50_200,132,2,0.015151515151515152,61,False
MIN_CONST_276,335,1,0.0029850746268656717,133,False
DCA_TM_1660,63,17,0.2698412698412698,31,False
FULL_3D_CONST_31,633,4,0.00631911532385466,91,False
DCA_TM_4990,18,3,0.16666666666666666,46,False
MIN_CONST_782,1114,9,0.00807899461400359,139,False
FULL_3D_CONST_378,963,4,0.004153686396677051,114,False
DCA_TM_1861,77,2,0.025974025974025976,50,False
MIN_CONST_880,881,5,0.0056753688989784334,141,False
DCA_TM_1507,54,1,0.018518518518518517,36,False
MIN_CONST_94,101,2,0.019801980198019802,140,True
AZO_RM_30_mut_603,84,2,0.023809523809523808,9,False
FULL_3D_CONST_213,331,4,0.012084592145015106,90,False
MIN_CONST_154,137,3,0.021897810218978103,144,False
DCA_TM_1729,33,2,0.06060606060606061,51,False
MIN_CONST_150,842,8,0.009501187648456057,150,False
AZO_RM_590,52,1,0.019230769230769232,58,False
AZO_RM_444,116,1,0.008620689655172414,60,False
MIN_CONST_703,1350,7,0.005185185185185185,144,False
DCA_TM_3746,68,1,0.014705882352941176,49,False
DCA_TM_1272,46,11,0.2391304347826087,28,False
DCA_TM_3466,53,1,0.018867924528301886,41,False
MIN_CONST_151,1061,5,0.00471253534401508,138,False
AZO_RU_30_mut_247,76,1,0.013157894736842105,17,False
AZO_RM_30_mut_472,31,15,0.4838709677419355,6,False
MIN_CONST_191,153,1,0.006535947712418301,138,False
MIN_CONST_204,661,3,0.0045385779122541605,140,False
DCA_TM_3480,41,1,0.024390243902439025,48,False
AZO_RM_295,57,3,0.05263157894736842,54,False
DCA_SB_75_563,284,1,0.0035211267605633804,80,False
DCA_TM_3569,14,2,0.14285714285714285,54,False
DCA_SB_50_758,169,2,0.011834319526627219,78,False
DCA_TM_4231,57,2,0.03508771929824561,40,False
FULL_3D_CONST_62,479,2,0.0041753653444676405,91,False
DCA_SB_50_943,297,2,0.006734006734006734,69,False
MIN_CONST_758,1716,13,0.007575757575757576,134,False
DCA_TM_2298,38,2,0.05263157894736842,22,False
MIN_CONST_790,588,14,0.023809523809523808,130,False
AZO_RU_30_mut_695,77,2,0.025974025974025976,16,False
MIN_CONST_612,1441,4,0.002775850104094379,141,False
FULL_3D_CONST_861,209,1,0.004784688995215311,115,False
DCA_TM_1936,25,10,0.4,27,False
DCA_TM_1222,87,1,0.011494252873563218,38,False
AZO_RM_30_mut_917,122,1,0.00819672131147541,12,False
DCA_SB_50_218,77,12,0.15584415584415584,61,False
AZO_RM_30_mut_857,99,1,0.010101010101010102,12,False
FULL_3D_CONST_98,216,2,0.009259259259259259,93,False
DCA_SB_75_544,102,1,0.00980392156862745,64,False
DCA_SB_75_409,127,1,0.007874015748031496,58,False
DCA_TM_2984,28,7,0.25,53,False
DCA_SB_50_659,162,1,0.006172839506172839,77,False
DCA_SB_75_62,81,1,0.012345679012345678,67,False
DCA_TM_762,78,4,0.05128205128205128,48,False
DCA_TM_4751,69,1,0.014492753623188406,46,False
MIN_CONST_936,1243,12,0.009654062751407884,147,False
DCA_SB_50_451,266,2,0.007518796992481203,73,False
AZO_RM_473,182,1,0.005494505494505495,62,False
DCA_TM_1297,41,1,0.024390243902439025,53,False
FULL_3D_CONST_666,8,1,0.125,96,False
DCA_TM_2683,112,1,0.008928571428571428,53,False
MIN_CONST_277,454,15,0.03303964757709251,142,True
DCA_TM_3902,86,1,0.011627906976744186,43,False
NAT_GII_sel_MTEL01000459.1/4351-4152,71,6,0.08450704225352113,124,False
FULL_3D_CONST_772,104,1,0.009615384615384616,95,False
AZO_RU_30_mut_950,157,2,0.012738853503184714,17,False
MIN_CONST_79,1983,6,0.0030257186081694403,138,False
AZO_RM_30_mut_340,90,1,0.011111111111111112,11,False
DCA_SB_75_325,21,1,0.047619047619047616,69,False
MIN_CONST_892,367,1,0.0027247956403269754,127,False
MIN_CONST_602,455,2,0.004395604395604396,135,False
AZO_RM_311,81,2,0.024691358024691357,57,False
AZO_RM_745,127,1,0.007874015748031496,57,False
DCA_TM_4665,86,1,0.011627906976744186,50,False
DCA_TM_2753,37,4,0.10810810810810811,49,False
AZO_RM_30_mut_460,19,2,0.10526315789473684,6,False
DCA_SB_50_585,384,3,0.0078125,71,False
MIN_CONST_728,253,2,0.007905138339920948,149,False
DCA_SB_75_54,91,3,0.03296703296703297,57,False
FULL_3D_CONST_50,546,4,0.007326007326007326,91,False
FULL_3D_CONST_249,482,3,0.006224066390041493,91,False
DCA_TM_3404,53,2,0.03773584905660377,28,False
DCA_TM_830,0,1,,42,False
DCA_TM_3802,71,2,0.028169014084507043,35,False
AZO_RU_30_mut_58,77,1,0.012987012987012988,19,False
DCA_TM_4864,92,3,0.03260869565217391,51,False
DCA_SB_75_214,65,5,0.07692307692307693,69,False
AZO_RU_30_mut_415,167,1,0.005988023952095809,19,False
DCA_TM_319,12,2,0.16666666666666666,54,False
AZO_RM_586,99,6,0.06060606060606061,56,False
DCA_TM_4003,46,1,0.021739130434782608,45,False
DCA_TM_2835,78,3,0.038461538461538464,46,False
DCA_TM_1302,79,4,0.05063291139240506,51,False
DCA_TM_4400,40,1,0.025,52,False
DCA_TM_4942,43,1,0.023255813953488372,51,False
DCA_TM_3675,73,1,0.0136986301369863,25,False
DCA_TM_707,68,2,0.029411764705882353,56,False
FULL_3D_CONST_408,963,4,0.004153686396677051,102,False
MIN_CONST_569,240,3,0.0125,135,False
MIN_CONST_344,363,1,0.0027548209366391185,136,False
AZO_RU_30_mut_706,45,1,0.022222222222222223,13,False
DCA_TM_1070,51,1,0.0196078431372549,41,False
FULL_3D_CONST_743,804,4,0.004975124378109453,94,False
DCA_TM_3731,109,4,0.03669724770642202,27,False
DCA_TM_3106,63,4,0.06349206349206349,48,False
DCA_TM_2794,206,2,0.009708737864077669,47,False
AZO_RM_30_mut_960,36,5,0.1388888888888889,6,False
dca_tm_12,6,4,0.6666666666666666,44,False
FULL_3D_CONST_363,1317,15,0.011389521640091117,105,False
AZO_RM_409,158,2,0.012658227848101266,56,False
MIN_CONST_12,1104,4,0.0036231884057971015,134,False
AZO_RM_254,66,3,0.045454545454545456,59,False
dca_tm_3,6,3,0.5,37,False
DCA_SB_75_525,186,1,0.005376344086021506,74,False
DCA_TM_811,33,2,0.06060606060606061,39,False
AZO_RU_30_mut_545,32,1,0.03125,18,False
MIN_CONST_423,1855,9,0.004851752021563342,134,False
AZO_RM_30_mut_417,53,1,0.018867924528301886,14,False
AZO_RU_30_mut_273,131,2,0.015267175572519083,16,False
MIN_CONST_809,350,6,0.017142857142857144,137,False
AZO_RM_30_mut_328,72,2,0.027777777777777776,10,False
DCA_SB_50_956,209,3,0.014354066985645933,83,False
MIN_CONST_885,910,7,0.007692307692307693,140,False
DCA_TM_4328,88,4,0.045454545454545456,46,False
AZO_RM_30_mut_505,31,1,0.03225806451612903,5,False
FULL_3D_CONST_625,643,5,0.007776049766718507,96,False
MIN_CONST_982,400,2,0.005,131,False
FULL_3D_CONST_871,70,1,0.014285714285714285,99,False
DCA_TM_1151,32,1,0.03125,51,False
DCA_SB_50_69,120,3,0.025,85,False
FULL_3D_CONST_502,309,1,0.003236245954692557,96,False
MIN_CONST_621,131,3,0.022900763358778626,126,False
DCA_SB_75_422,95,1,0.010526315789473684,71,False
AZO_RM_30_mut_113,49,2,0.04081632653061224,10,False
AZO_RM_30_mut_386,46,1,0.021739130434782608,10,False
DCA_TM_4948,79,2,0.02531645569620253,44,False
FULL_3D_CONST_18,1008,13,0.012896825396825396,103,False
AZO_RM_30_mut_267,85,1,0.011764705882352941,7,False
AZO_RM_515,105,2,0.01904761904761905,51,False
DCA_TM_1053,33,1,0.030303030303030304,52,False
DCA_TM_2511,75,1,0.013333333333333334,38,False
MIN_CONST_844,739,2,0.0027063599458728013,153,False
DCA_TM_492,50,1,0.02,48,False
AZO_RM_848,135,2,0.014814814814814815,61,False
FULL_3D_CONST_900,131,3,0.022900763358778626,83,False
FULL_3D_CONST_685,705,3,0.00425531914893617,96,False
AZO_RM_30_mut_891,63,1,0.015873015873015872,8,False
DCA_TM_1,64,1,0.015625,40,False
DCA_SB_50_830,59,1,0.01694915254237288,51,False
DCA_TM_3243,70,3,0.04285714285714286,44,False
AZO_RU_30_mut_364,148,1,0.006756756756756757,17,False
DCA_SB_50_744,67,1,0.014925373134328358,68,False
MIN_CONST_686,126,1,0.007936507936507936,141,False
FULL_3D_CONST_275,303,4,0.013201320132013201,91,False
DCA_SB_50_479,302,1,0.0033112582781456954,73,False
MIN_CONST_705,387,9,0.023255813953488372,139,False
AZO_RM_425,114,2,0.017543859649122806,52,False
DCA_SB_50_177,199,3,0.01507537688442211,87,False
DCA_TM_2991,116,4,0.034482758620689655,44,False
FULL_3D_CONST_759,143,1,0.006993006993006993,92,False
DCA_TM_1121,93,2,0.021505376344086023,52,False
DCA_TM_3274,72,2,0.027777777777777776,23,False
DCA_TM_2662,243,2,0.00823045267489712,50,False
MIN_CONST_797,931,17,0.018259935553168637,130,False
DCA_TM_3281,69,6,0.08695652173913043,39,False
DCA_SB_75_292,54,1,0.018518518518518517,71,False
MIN_CONST_301,510,2,0.00392156862745098,137,False
DCA_SB_75_738,54,1,0.018518518518518517,68,False
AZO_RM_30_mut_348,42,6,0.14285714285714285,5,False
MIN_CONST_622,620,5,0.008064516129032258,145,False
MIN_CONST_195,393,1,0.002544529262086514,133,False
DCA_TM_4667,160,21,0.13125,21,False
MIN_CONST_100,651,2,0.0030721966205837174,141,False
DCA_TM_2647,47,4,0.0851063829787234,48,False
AZO_RM_849,76,2,0.02631578947368421,54,False
MIN_CONST_311,553,18,0.0325497287522604,143,True
FULL_3D_CONST_745,271,2,0.007380073800738007,97,False
FULL_3D_CONST_67,1929,15,0.007776049766718507,97,False
DCA_TM_4572,142,2,0.014084507042253521,51,False
DCA_TM_4594,61,3,0.04918032786885246,45,False
FULL_3D_CONST_160,643,7,0.01088646967340591,95,False
DCA_SB_50_760,215,2,0.009302325581395349,58,False
DCA_TM_4983,41,2,0.04878048780487805,40,False
AZO_RM_30_mut_478,43,8,0.18604651162790697,6,False
AZO_RM_625,162,3,0.018518518518518517,54,False
DCA_TM_3493,45,6,0.13333333333333333,52,False
AZO_RM_980,76,1,0.013157894736842105,66,False
DCA_TM_2134,45,3,0.06666666666666667,27,False
AZO_RM_30_mut_409,71,3,0.04225352112676056,9,False
FULL_3D_CONST_818,1173,5,0.004262574595055414,93,False
DCA_TM_3253,140,1,0.007142857142857143,40,False
DCA_SB_75_605,97,1,0.010309278350515464,65,False
DCA_TM_543,78,1,0.01282051282051282,47,False
DCA_TM_1649,65,1,0.015384615384615385,52,False
AZO_RM_30_mut_26,63,1,0.015873015873015872,9,False
DCA_TM_4035,51,18,0.35294117647058826,43,False
DCA_SB_75_417,64,1,0.015625,66,False
MIN_CONST_434,143,1,0.006993006993006993,130,False
DCA_TM_3072,50,2,0.04,35,False
MIN_CONST_123,249,9,0.03614457831325301,142,True
AZO_RM_340,162,3,0.018518518518518517,58,False
DCA_TM_4285,81,1,0.012345679012345678,40,False
AZO_RM_30_mut_426,43,3,0.06976744186046512,6,False
DCA_TM_132,62,3,0.04838709677419355,45,False
DCA_TM_4859,112,22,0.19642857142857142,28,False
MIN_CONST_796,277,2,0.007220216606498195,151,False
DCA_TM_913,41,2,0.04878048780487805,37,False
MIN_CONST_308,185,2,0.010810810810810811,129,False
FULL_3D_CONST_446,903,5,0.005537098560354375,95,False
MIN_CONST_314,604,4,0.006622516556291391,139,False
MIN_CONST_768,457,5,0.010940919037199124,138,False
FULL_3D_CONST_392,263,3,0.011406844106463879,96,False
DCA_SB_50_923,60,1,0.016666666666666666,82,False
AZO_RU_30_mut_311,76,2,0.02631578947368421,20,False
FULL_3D_CONST_101,322,3,0.009316770186335404,93,False
MIN_CONST_795,204,2,0.00980392156862745,141,False
DCA_TM_1274,41,4,0.0975609756097561,45,False
FULL_3D_CONST_72,1206,4,0.003316749585406302,93,False
MIN_CONST_530,648,4,0.006172839506172839,137,False
DCA_TM_847,30,2,0.06666666666666667,29,False
AZO_RM_972,91,1,0.01098901098901099,56,False
DCA_TM_3575,100,4,0.04,48,False
AZO_RU_30_mut_475,68,2,0.029411764705882353,20,False
DCA_TM_3729,28,3,0.10714285714285714,29,False
AZO_RM_30_mut_565,127,4,0.031496062992125984,9,False
DCA_TM_444,54,1,0.018518518518518517,46,False
MIN_CONST_365,147,2,0.013605442176870748,130,False
MIN_CONST_202,922,11,0.01193058568329718,140,False
MIN_CONST_127,263,4,0.015209125475285171,149,False
DCA_TM_3170,56,1,0.017857142857142856,41,False
DCA_TM_1635,77,2,0.025974025974025976,50,False
DCA_TM_2747,50,1,0.02,50,False
DCA_SB_75_213,125,1,0.008,62,False
MIN_CONST_875,575,12,0.020869565217391306,132,False
DCA_TM_1229,50,3,0.06,48,False
DCA_TM_2713,32,4,0.125,49,False
FULL_3D_CONST_970,483,3,0.006211180124223602,95,False
DCA_SB_75_766,278,2,0.007194244604316547,76,False
MIN_CONST_487,1785,9,0.005042016806722689,131,False
DCA_TM_3127,54,1,0.018518518518518517,47,False
MIN_CONST_998,428,4,0.009345794392523364,137,False
DCA_TM_2284,76,1,0.013157894736842105,43,False
AZO_RM_518,75,2,0.02666666666666667,56,False
AZO_RM_886,212,2,0.009433962264150943,55,False
DCA_SB_75_681,147,6,0.04081632653061224,79,False
AZO_RM_30_mut_660,98,1,0.01020408163265306,9,False
DCA_TM_1231,330,5,0.015151515151515152,54,False
MIN_CONST_21,125,2,0.016,140,False
AZO_RM_30_mut_547,34,17,0.5,8,False
DCA_SB_50_786,35,1,0.02857142857142857,56,False
DCA_TM_4008,167,3,0.017964071856287425,54,False
DCA_TM_2190,78,2,0.02564102564102564,49,False
DCA_SB_75_780,241,1,0.004149377593360996,70,False
MIN_CONST_17,148,1,0.006756756756756757,144,False
AZO_RM_30_mut_496,53,1,0.018867924528301886,11,False
FULL_3D_CONST_469,1273,17,0.01335428122545169,97,False
DCA_TM_4608,110,2,0.01818181818181818,49,False
MIN_CONST_283,500,1,0.002,137,False
DCA_TM_280,14,2,0.14285714285714285,27,False
AZO_RM_30_mut_655,99,1,0.010101010101010102,10,False
DCA_SB_50_763,119,4,0.03361344537815126,85,False
DCA_TM_619,59,1,0.01694915254237288,47,False
DCA_TM_1247,56,1,0.017857142857142856,50,False
DCA_TM_4223,49,2,0.04081632653061224,40,False
DCA_TM_3331,42,1,0.023809523809523808,43,False
MIN_CONST_297,288,1,0.003472222222222222,149,False
MIN_CONST_410,271,2,0.007380073800738007,142,False
AZO_RM_30_mut_840,44,10,0.22727272727272727,5,False
MIN_CONST_267,264,4,0.015151515151515152,129,False
AZO_RU_30_mut_660,118,1,0.00847457627118644,14,False
AZO_RM_30_mut_791,63,2,0.031746031746031744,10,False
AZO_RM_30_mut_468,92,9,0.09782608695652174,8,False
AZO_RM_59,101,2,0.019801980198019802,55,False
DCA_TM_1943,96,3,0.03125,24,False
DCA_SB_75_800,50,3,0.06,76,False
DCA_TM_2878,37,3,0.08108108108108109,53,False
DCA_TM_135,29,1,0.034482758620689655,38,False
DCA_TM_2761,85,1,0.011764705882352941,44,False
DCA_TM_4493,78,1,0.01282051282051282,51,False
FULL_3D_CONST_650,277,2,0.007220216606498195,97,False
FULL_3D_CONST_367,852,2,0.002347417840375587,112,False
MIN_CONST_403,778,2,0.002570694087403599,135,False
DCA_TM_3738,23,1,0.043478260869565216,46,False
DCA_TM_2967,49,2,0.04081632653061224,37,False
DCA_TM_2471,75,13,0.17333333333333334,52,False
DCA_TM_3655,140,2,0.014285714285714285,48,False
MIN_CONST_550,911,4,0.0043907793633369925,144,False
DCA_TM_4093,76,1,0.013157894736842105,51,False
DCA_SB_50_285,16,1,0.0625,46,False
AZO_RU_30_mut_63,173,1,0.005780346820809248,19,False
AZO_RM_30_mut_648,38,1,0.02631578947368421,10,False
DCA_TM_4846,62,1,0.016129032258064516,41,False
DCA_TM_4505,26,3,0.11538461538461539,50,False
AZO_RU_30_mut_983,107,2,0.018691588785046728,16,False
DCA_TM_2719,44,1,0.022727272727272728,50,False
AZO_RM_30_mut_377,46,5,0.10869565217391304,7,False
FULL_3D_CONST_268,188,3,0.015957446808510637,96,False
MIN_CONST_23,141,4,0.028368794326241134,143,False
DCA_SB_75_289,54,1,0.018518518518518517,68,False
DCA_TM_4041,35,1,0.02857142857142857,24,False
DCA_SB_75_645,14,2,0.14285714285714285,88,False
MIN_CONST_272,133,2,0.015037593984962405,132,False
DCA_TM_3395,15,1,0.06666666666666667,43,False
DCA_TM_4997,62,10,0.16129032258064516,48,False
DCA_TM_2430,36,1,0.027777777777777776,44,False
AZO_RM_30_mut_153,35,1,0.02857142857142857,8,False
FULL_3D_CONST_205,465,2,0.004301075268817204,107,False
DCA_TM_1061,40,9,0.225,31,False
DCA_TM_369,75,3,0.04,41,False
MIN_CONST_437,636,5,0.007861635220125786,143,False
MIN_CONST_1,352,1,0.002840909090909091,130,False
AZO_RU_30_mut_129,126,1,0.007936507936507936,16,False
DCA_TM_1082,40,2,0.05,45,False
FULL_3D_CONST_703,269,2,0.007434944237918215,86,False
AZO_RU_30_mut_538,230,3,0.013043478260869565,18,False
AZO_RM_140,128,1,0.0078125,58,False
DCA_TM_3302,42,10,0.23809523809523808,31,False
AZO_RM_30_mut_520,40,1,0.025,7,False
AZO_RM_495,138,2,0.014492753623188406,59,False
AZO_RU_30_mut_996,78,2,0.02564102564102564,15,False
AZO_RM_30_mut_388,60,1,0.016666666666666666,12,False
DCA_TM_3345,77,5,0.06493506493506493,42,False
AZO_RU_30_mut_642,48,2,0.041666666666666664,16,False
AZO_RM_489,371,5,0.013477088948787063,55,False
AZO_RM_30_mut_607,81,1,0.012345679012345678,11,False
MIN_CONST_618,550,5,0.00909090909090909,140,False
MIN_CONST_335,728,13,0.017857142857142856,145,True
AZO_RM_187,141,1,0.0070921985815602835,65,False
AZO_RM_651,58,2,0.034482758620689655,55,False
AZO_RU_30_mut_599,79,1,0.012658227848101266,13,False
DCA_SB_75_283,16,3,0.1875,92,False
AZO_RU_30_mut_31,91,1,0.01098901098901099,12,False
AZO_RU_30_mut_818,142,3,0.02112676056338028,17,False
FULL_3D_CONST_809,92,1,0.010869565217391304,91,False
DCA_SB_50_312,47,1,0.02127659574468085,61,False
AZO_RM_554,365,5,0.0136986301369863,53,False
DCA_TM_1846,80,2,0.025,47,False
DCA_TM_2783,30,1,0.03333333333333333,32,False
DCA_TM_817,19,6,0.3157894736842105,50,False
AZO_RM_929,97,2,0.020618556701030927,58,False
DCA_TM_4870,51,2,0.0392156862745098,49,False
AZO_RU_30_mut_941,96,3,0.03125,14,False
FULL_3D_CONST_622,869,3,0.0034522439585730723,96,False
DCA_TM_1284,35,1,0.02857142857142857,49,False
DCA_SB_75_717,178,1,0.0056179775280898875,63,False
DCA_SB_75_792,425,1,0.002352941176470588,63,False
AZO_RU_30_mut_334,67,1,0.014925373134328358,17,False
AZO_RM_30_mut_563,48,1,0.020833333333333332,9,False
AZO_RM_144,234,6,0.02564102564102564,52,False
DCA_TM_4326,99,8,0.08080808080808081,55,False
DCA_SB_50_939,228,2,0.008771929824561403,81,False
DCA_SB_50_321,103,1,0.009708737864077669,75,False
FULL_3D_CONST_717,248,1,0.004032258064516129,95,False
MIN_CONST_329,77,4,0.05194805194805195,147,False
AZO_RU_30_mut_4,196,1,0.00510204081632653,19,False
MIN_CONST_383,548,3,0.005474452554744526,137,False
DCA_TM_1626,25,2,0.08,49,False
DCA_TM_3008,36,1,0.027777777777777776,49,False
MIN_CONST_934,560,2,0.0035714285714285713,139,False
DCA_TM_3202,41,1,0.024390243902439025,48,False
MIN_CONST_411,514,1,0.0019455252918287938,140,False
DCA_TM_3424,80,1,0.0125,43,False
FULL_3D_CONST_100,446,3,0.006726457399103139,95,False
DCA_TM_3865,46,1,0.021739130434782608,42,False
DCA_TM_955,56,2,0.03571428571428571,47,False
DCA_TM_3113,44,2,0.045454545454545456,40,False
DCA_TM_350,46,2,0.043478260869565216,31,False
DCA_TM_2668,79,3,0.0379746835443038,37,False
FULL_3D_CONST_262,130,1,0.007692307692307693,104,False
DCA_TM_550,27,1,0.037037037037037035,47,False
MIN_CONST_139,785,3,0.003821656050955414,139,False
FULL_3D_CONST_971,940,6,0.006382978723404255,95,False
FULL_3D_CONST_843,564,1,0.0017730496453900709,95,False
DCA_TM_1812,18,2,0.1111111111111111,46,False
DCA_TM_813,167,3,0.017964071856287425,46,False
DCA_SB_50_508,47,3,0.06382978723404255,83,False
DCA_TM_1906,42,5,0.11904761904761904,45,False
DCA_TM_3623,119,9,0.07563025210084033,52,False
DCA_SB_50_734,50,3,0.06,77,False
DCA_TM_4712,204,1,0.004901960784313725,40,False
AZO_RM_30_mut_804,101,1,0.009900990099009901,12,False
FULL_3D_CONST_542,115,1,0.008695652173913044,92,False
